idx	toxic_comment	neutral_comment	toxicity_score	dataset	toxic	confidence_toxic	is_match	confidence_is_match
9953	ну и твари что ж это блядь происходит дурдом какой-то	Ну и люди, что ж это происходит, чушь какая-то	0.9988247752189636	ru	False	0.999	True	0.936
17810	эх и сука.как можно так.это же твой ребенок.маленький человечек.ужас просто.	Эх, как можно так? это дже твой ребёнок. маленький человечек. ужас просто	0.9993294477462769	ru	False	0.9989	True	0.9995
21109	Нда. Ну он больше на какого-то Ваномаса смахивает, если бы тот не был таким выродком. Или на Федора Конюхова ебать.	Нда. Ну он больше на какого то Ваномаса смахивает. Или на Фёдора Конюхова.	0.9992567896842957	ru	False	0.9989	True	0.9935
5269	что вас держит ....возле уродов ？	Что вас держит возле плохих людей?	0.9992535710334778	ru	False	0.9989	True	0.993
328	юебище лесное терпеть не могу эту породу срамота тьфу	терпеть не могу эту породу	0.9988139867782592	ru	False	0.9989	True	0.993
13135	найти этих уродов полицейских и наказать шакалов и тех кто держали в рабстве.	Необходимо найти полицейских, тех кто держал в рабстве, чтобы они предстали перед судом	0.9197743535041808	ru	False	0.9989	True	0.9921
15655	выкинуть эту мразоту из страны и никогда не пускать!!!	Попросить этого человека из страны и обратно не впускать	0.9993313550949096	ru	False	0.9989	True	0.9904
2146	ты какого хуя лезишь в отношения других и шлеш и говоришь ее мужику выйти отсюда ты швецкая баба?😂 😂 😂	Не вмешивайся в разговор других людей	0.9991604089736938	ru	False	0.9989	True	0.9878
19063	Как же хочется упасть ебалом в это хрючево.	Как же хочется все это съесть.	0.9181604981422424	ru	False	0.9989	True	0.9582
7810	заибали с этими постами время до хуя чтоли.идите на работу бездельники .	Надоели с этими постами времени много что ли. Идите на работу	0.999261438846588	ru	False	0.9989	True	0.947
8460	не одного деда мне и моим братьям и сёстрам не оставили суки	не одного деда мне и моим братьям и сестрам не оставили	0.9993215799331664	ru	False	0.9989	True	0.9462
4391	-мой муж по молодости грешил-курей трахал, ты наверно его потомок?!	Не родственник ли ты моего мужа, он в молодые годы тоже много глупостей натворил	0.9993299245834352	ru	False	0.9987	True	0.9904
20478	-Бабусь почём брусника? -300 за баночку!	-Бабушка почём брусника? -300 за баночку!	0.9993213415145874	ru	False	0.9987	True	0.9857
6495	тупой ты тебе делать не хуй?	Сударь, вам нечего делать?	0.999306321144104	ru	False	0.9987	True	0.9658
7920	таких нужно ка гниду давить.	С такими нужно бороться	0.999322772026062	ru	False	0.9987	True	0.9582
5244	выгнать и больше чтоб не появлялась в стране мразь	Выгнать,чтобы не появлялась в стране никогда	0.999319314956665	ru	False	0.9986	True	0.9924
20457	Самое то, после таких водятлов машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	Самое то, после таких водителей машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	0.9993131160736084	ru	False	0.9985	True	0.9734
8925	так он их всех и замочил, блядь, в сортире!	Он их всех убил	0.9992570281028748	ru	False	0.9985	True	0.9491
15506	а вообще иди нахуй чмо ебаное.	Отстань.	0.9895138740539552	ru	False	0.9985	True	0.9039
20611	Сцуко, сидел высматривал где же там Тесла, а оно вон как...	сидел высматривал где же там Тесла, а оно вон как...	0.9993128776550292	ru	False	0.9983	True	0.9496
1389	это сколько и кому ну нужно сосать,что бы в 26лет быть генерал-майором?	Как возможно в 26лет быть генерал-майором?	0.9991004467010498	ru	False	0.9981	True	0.9941
7334	у пескова есть гражданство ты баран хуева знаешь	У Пескова есть гражданство.	0.9993348717689514	ru	False	0.998	True	0.9691
16178	ебаньки а вы их расходы на коммуналку знаете , и цены на все ? бараны!	А вы их расходы на коммуналку знаете и цены на всё	0.9981087446212769	ru	False	0.998	True	0.9008
1307	я против ер, но народ, вы вообще охуели	Я против ЕР, но народ, вы вообще обнаглели	0.9992808699607848	ru	False	0.9978	True	0.9904
8687	уберут усатого пизда белорусии.опять поедут на заработки	Уберут усатого и плохо будет Белоруссии, опять поедут на зароботки	0.9971242547035216	ru	False	0.9978	True	0.9652
9257	надо было ему пиздюлей после игры дать а не у всех на глазах	надо было его наказать после игры а не у всех на глазах	0.999292016029358	ru	False	0.9978	True	0.9409
10280	хули вы бляди клянчите классы ,просто помните.	хватит выпрашивать классы, просто помните.	0.9993383288383484	ru	False	0.9977	True	0.996
20853	На эту песню есть уже прекрасный кавер на русском Кожаный Олень - Афанасий-бомж Ох енный трек)	На эту песню есть уже прекрасный кавер на русском языке, Кожаный Олень - Афанасий. Офигенный трек!	0.9993165731430054	ru	False	0.9972	True	0.9929
11505	мужчина пиздеть не будет, тем более президент, кто он после этого. сами знаете и думать не надо	Мужчина обманывать не будет. Тем более президент.	0.9796653389930724	ru	False	0.9972	True	0.9862
19620	А где подробные эмоции по типу ААААААА БЛЯТЬ НАХУЙ ? П.с. интересный пост,спасибо!	А где чрезмерно бурные эмоции? П.с. интересный пост,спасибо!	0.9993294477462769	ru	False	0.9972	True	0.9696
16467	не хрена себе честный разговор((((( фу!!!!! такой же бля жополиз (((	Ничего себе честный разговор. Фу!Такой же льстец.	0.8847852349281311	ru	False	0.9972	True	0.967
15361	что то эта группа стала укропидорастическая и фейкамёты	Что то эта группа стала довольно странной	0.9829267859458924	ru	False	0.9972	True	0.9166
8460	не одного деда мне и моим братьям и сёстрам не оставили суки	не одного деда мне и моим братьям и сёстрам не оставили	0.9993215799331664	ru	False	0.9972	True	0.9105
18334	Полно таких дебилов, незнающих тему.	Много людей, не разбирающихся в теме.	0.99931800365448	ru	False	0.9967	True	0.9679
918	вот старый гаденыш ! с чего это они со своей земли уйти должны ?	С чего это они со своей земли уйти должны?	0.9993428587913512	ru	False	0.9967	True	0.9658
19712	Вообще нет, у меня татарское ебало, а это типикал латыш или бульбаш	Вообще нет, у меня татарское лицо, а это типикал латыш или бульбаш	0.9922745823860168	ru	False	0.996	True	0.9892
16152	и ебанутого мужика... храброй бабе... а если и мужик ебнутый... и баба-это вообще... рай..	и интересного мужика... храброй бабе... а если и мужик интересный  .. и баба-это вообще... рай..	0.9984286427497864	ru	False	0.996	True	0.9769
18087	росс инфо-ложь-каналы, как обычно, лошарят своих идиотов...	Росс инфо-ложь-каналы, как обычно, обманывают людей.	0.9985117316246032	ru	False	0.9958	True	0.9967
21109	Нда. Ну он больше на какого-то Ваномаса смахивает, если бы тот не был таким выродком. Или на Федора Конюхова ебать.	Ну он больше на какого-то Ваномаса смахивает, если бы тот не был таким плохим или на  Федора Конюхова	0.9992567896842957	ru	False	0.9958	True	0.9904
9665	пиздабол ты покажи митинг покажи всё, пиздеть не мешки с цементом таскать.	Покажи свой митинг,может ты обманываешь	0.9928523898124696	ru	False	0.9957	True	0.9964
4544	да эта мразь уже на кавминводы свои руки засунула. пол кисловодска и рынок в пятигорске ей принадлежит..	да этот человек уже на  кавминводы свои руки засунула. пол кисловодска и рынок в пятигорске ей принадлежит..	0.8605363368988037	ru	False	0.9957	True	0.9924
6875	долбоеб это не я сказал я процитировал	это не я сказал я процитировал	0.9993263483047484	ru	False	0.9957	True	0.9833
16377	кто так пишет это сука, а девочке класс	Кто так пишет это плохой человек, а девочке класс	0.9993155002593994	ru	False	0.9954	True	0.9696
15911	а если этот, дибил,передаст ребят хохлам?что будем делать?что думает владимир владимирович?не пора ли с дибилом усатым переговорить?	а если ребят передадут украинцам? что будем делать? что думает владимир владимирович? не пора ли с Лукашенко поговорить?	0.9993155002593994	ru	False	0.9951	True	0.9904
18901	А у тебя в башке кал. Во Фрашке протестуют не рабочие, а всякое отребье сидящее на пособиях.	А у тебя в голове что? В России протестуют не рабочие, а люди сидящие на пособиях	0.9992594122886658	ru	False	0.9951	True	0.9691
8208	животные не бросают своих детёнышей, а человек, хотя как её можно назвать человеком... эта тварь, а не женщина..	животные не бросают своих детёнышей, а человек, хотя как её можно назвать человеком...	0.9985746145248412	ru	False	0.9951	True	0.9458
639	путин что за хуйня что за беспридел присикай своих овчарак	Путин, что за беспредел, присекай своих подчиненных	0.9993164539337158	ru	False	0.995	True	0.9862
9944	какая же ты блять удасм красивая еvvасн ги	Какая же ты красивая.	0.9993376135826112	ru	False	0.995	True	0.9414
16687	охуевшие свиноты.совсем совестью не страдают	нехорошие люди. совсем совестью не страдают	0.9992039799690248	ru	False	0.9949	True	0.996
4626	это урод похож на шрека	Внешне он не красивый и напоминает Шрека.	0.998457670211792	ru	False	0.9949	True	0.9892
9047	придурок тебя накормить етой едой	Тебя накормить этой едой	0.999319076538086	ru	False	0.9949	True	0.9496
16178	ебаньки а вы их расходы на коммуналку знаете , и цены на все ? бараны!	А вы и расходы на коммуналку знаете и цены на все?	0.9981087446212769	ru	False	0.9945	True	0.9919
20284	Да что ты ему доказываешь? Не мешай человеку дрочить на святые США.	Да что ты ему доказываешь? Не мешай человеку восхищаться на святые США.	0.9900504350662231	ru	False	0.9945	True	0.9887
21196	пук пык пдыщ, я ничё не говорил, ничё не обещал, а ещё я пиздабол и сосу хуй	Я ничего не говорил и ничего вам не обещал	0.9993334412574768	ru	False	0.9945	True	0.9821
8828	россия, да забей ты х.й на сраного фургала и хабаровск.	Россия, да забудь ты этого  Фургала и Хабаровск	0.9993042945861816	ru	False	0.9944	True	0.9924
10280	хули вы бляди клянчите классы ,просто помните.	Хватит просить классы, просто помните.	0.9993383288383484	ru	False	0.9944	True	0.9904
5032	на конец то кривожопую выкинули.😩	Наконец то исключили	0.9861473441123962	ru	False	0.9944	True	0.9491
3337	ну ,вчерашний день это и показал)) тихо было))) в день вдв все пидарасы по домам)))#u9b079a3836s# #u9b079a3836s# #u9b079a3836s#	ну ,вчерашний день это и показал)) тихо было))) в день вдв все по домам)	0.9993333220481871	ru	False	0.9944	True	0.9293
4911	нахуй, отписываюсь от этой ебнутой группы👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎	Я отписываюсь от этой группы	0.9991827607154846	ru	False	0.994	True	0.993
19207	Мне одному его фамилия вечно слышится как Омежко?	Мне одному его фамилия вечно слышится как Омежко?	0.9993293285369872	ru	False	0.994	True	0.9741
7135	ты из тырнета узнал,где находится екатеринбург?:d чучело ты кастрюлеголовое!	Ты из интернета узнал где находится Екатеринбург?	0.9967967867851256	ru	False	0.994	True	0.952
3124	мразь - яйца ему оторвать чтоб руки к детям не тянул (sr) (sr) (sr)	Наказать преступника нужно, чтобы к детям не прикасался	0.9993232488632202	ru	False	0.9938	True	0.9963
14444	особенно в клубе спиннинг,подобралась команда качающая всё и за любые деньги,фамилии писать не стану,долбоебов и так видно по рейтингу!	Особенно в клубе спиннинг,подобралась команда качающая всё и за любые деньги,фамилии писать не стану, и так по рейтингу понятно кто это!	0.9964181184768676	ru	False	0.9938	True	0.9777
18606	Хэллоуин 2018 года ведь шлак полный, и оценка у него 5.8.	Хеллоуин 2018 был плохим	0.9983032941818236	ru	False	0.9938	True	0.9462
3480	что значит ,,кошку или собаку не выгнать из дома,,???? какой полудурок это нашрайбал??!!	что значит ,,кошку или собаку не выгнать из дома???? Кто это написал??!!	0.9310134649276732	ru	False	0.9926	True	0.98
21046	Это паста фанатов из его группы вкудахте?	Это его фанаты из группы ВКонтакте?	0.8351847529411316	ru	False	0.9926	True	0.9582
14444	особенно в клубе спиннинг,подобралась команда качающая всё и за любые деньги,фамилии писать не стану,долбоебов и так видно по рейтингу!	особенно в клубе спиннинг,подобралась команда качающая всё и за любые деньги,фамилии писать не стану, их и так видно по рейтингу!	0.9964181184768676	ru	False	0.9926	True	0.936
8217	иди броди пьянь уебищная 😬	иди броди	0.9993295669555664	ru	False	0.9926	True	0.9293
1774	на всю катушку ему срок и никакого поселения этому подлому трусу и подлец убил невинного человека	Его нужно строго наказать.	0.9966357350349426	ru	False	0.9925	True	0.9921
1550	администратор в этой компании малолетний уебан 👆	администратор в этой компании не самый лучший 👆	0.927648425102234	ru	False	0.9924	True	0.9837
14947	еще есть долбаебы которые смотрят телевизор? ??.:-s﻿	еще есть люди которые смотрят телевизор?	0.999215841293335	ru	False	0.9924	True	0.9807
19992	Нет, просто пыньки-гобляди даже дислайки накрутить нормально не способны.	Нет, просто они даже дислайки накрутить нормально не способны.	0.9879345893859864	ru	False	0.9904	True	0.9963
18606	Хэллоуин 2018 года ведь шлак полный, и оценка у него 5.8.	Хеллоуин 2018 года не удался, и оценка у него 5.8	0.9983032941818236	ru	False	0.9904	True	0.9955
3168	делать что ли нечего? дураки что ли все,чтобы вестись на эту дурь?	Делать что ли нечего? Вестись на эту чушь	0.9992926120758056	ru	False	0.9904	True	0.9807
3272	и что эту тварь не закрыли?	И что этого плохого человека не закрыли?	0.998024582862854	ru	False	0.9904	True	0.9741
16524	долбохозяйка чем народ кормить собирается. умные люди учатся на чужих ошибках, а долбоебы на своих....	хозяйка чем народ кормить собирается. умные люди учатся на чужих ошибках, а они на своих....	0.999225378036499	ru	False	0.9904	True	0.9683
11989	люди бляди, не верь никому, жри первый...	Не верь никому. ешь первый	0.9987886548042296	ru	False	0.9897	True	0.9807
15122	зато у нас в россии все за путина за пидораса этого и все ему поклоняются	Зато у нас в России все за Путина, народ очень уважает своего президента.	0.9991376399993896	ru	False	0.9897	True	0.9684
16257	вот это заебись, а детей лечить не на что. всех пидоров на дыбу.	Детей лечить не на что, наказывать за это надо	0.9723148941993712	ru	False	0.9897	True	0.9652
20832	О, я топовая чтоли? Фигасе...	О, я топовая что ли ? неужели ли..	0.9987952709197998	ru	False	0.9894	True	0.9924
9476	какая отвратительная воровская рожа !	Неприятная внешность.	0.9993258714675904	ru	False	0.9894	True	0.9212
1297	привет,саша!а они все поголовно говнолитики,экспёрды и спиздыалисты во всех имеющихся отраслях.а по факту-гопота навозная.:-d﻿	Привет, Саша. А они все поголовно эксперты во всех имеющихся отраслях, а по факту никто	0.999225378036499	ru	False	0.9893	True	0.9815
17791	аватар, тебе дуре написала, чтоб бред не постила и не классила ебанутым высказываниям какого то деда о восьмиклассницах.🙄🙄🙄	аватар, тебе написала, чтоб бред не постила и не классила высказываниям какого то деда о восьмиклассницах.🙄🙄🙄	0.993466317653656	ru	False	0.9891	True	0.9108
1640	в семью лезут блядовитые бабы,у которых по сути своего ни чего нет.	В семьи лезут те женщины, у которых по сути своего ничего нет	0.9993011951446532	ru	False	0.9874	True	0.9166
1818	так они ими же и убиваются, только вот руками идиотов и тварей продажних....	так они ими же и убиваются, только вот руками глупых людей.	0.9786099195480348	ru	False	0.9873	True	0.9777
17450	одолела ты шлюха людей, своим бредом	одолела ты людей, своими высказываниями	0.9993265867233276	ru	False	0.9842	True	0.9741
9116	пидарасы,все деньги хотят загребсти.уроды ёбаные.а люди страдают.	Население страдает от людей, которые хотят присвоить чужие деньги	0.9993228912353516	ru	False	0.9837	True	0.9815
20252	Фу, как тупо хейтить за внешность. Слова не мужа, а прыщавого сопливого подростка.	Как глупо оскорблять за внешность. Слова не мужа, а необразованного юноши	0.9993185997009276	ru	False	0.9837	True	0.9807
14261	че ссышь револиции падла и правильно боишся в кустах сука не спрячешься	Чего, боишься революции? И правильно боишься, в кустах не спрячешься.	0.9993218183517456	ru	False	0.9837	True	0.9282
11625	не твое дело , придурок ... пшелнах, не забудь свою удочку	Это не ваше дело, идите своей дорогой	0.999334990978241	ru	False	0.9832	True	0.9367
7135	ты из тырнета узнал,где находится екатеринбург?:d чучело ты кастрюлеголовое!	Ты из интернета узнал, где находится Екатеринбург?	0.9967967867851256	ru	False	0.9827	True	0.9552
14947	еще есть долбаебы которые смотрят телевизор? ??.:-s﻿	Есть люди которые ещё смотрят телевизор?	0.999215841293335	ru	False	0.9826	True	0.9961
14337	у него хоть бабки есть,а ты хуи сосешь ааааау	У него хоть деньги есть, а у тебя ничего нет.	0.9993233680725098	ru	False	0.9826	True	0.9922
3776	матери нипричем, что такой мудак вырос. а выебать его надо.	матери ни причем, что такой человек плохой вырос. наказать его нужно	0.9993191957473756	ru	False	0.9807	True	0.9999
12828	если у неё и есть ордена,то за заслуги в мирное время,нахуй сравнивать с военными.	если у неё и есть ордена,то за заслуги в мирное время,зачем сравнивать с военными.	0.9774600267410278	ru	False	0.9807	True	0.9997
4200	вы все далбаебы идите работать	Идите работайте.	0.9989205598831176	ru	False	0.9807	True	0.9904
9108	а вы считаете он прав?ему навстречу пошли, а он как пидор конченый слился.	А вы считаете он прав? Ему навстречу пошли, а он просто слился.	0.9987329840660096	ru	False	0.9807	True	0.9899
6923	иза таких уродов люди гибнут на дорогах	иза таких людей люди гибнут на дорогах	0.9992921352386476	ru	False	0.9807	True	0.974
16742	он пидорас хочет добится срока давности куда смотрит путин	он хочет добиться срока давности куда смотрит путин	0.9993176460266112	ru	False	0.9799	True	0.998
15211	война будет ребята эту власть просто не убрать будет свержение власти и тогда будет пизда володе	война будет ребята эту власть просто не убрать будет свержение власти	0.9993126392364502	ru	False	0.9799	True	0.9166
12449	ты мразь навальный уйди с дороги россиян	Навальный уйди с дороги россиян	0.9993290901184082	ru	False	0.9798	True	0.9809
10393	нахуй ты людей в блуд вводишь,дура?	Зачем ты людям не правду говоришь?	0.9993301630020142	ru	False	0.978	True	0.9841
14338	эту сволочь посадить на пенсию и пусть тварь проживёт. наворовала небось, вот и харахорится	Его посадить на пенсию и пусть проживёт. Наворовала небось, вот и хорохорится.	0.9355792999267578	ru	False	0.9751	True	0.9946
11099	хоть и дебилка, но ооочень красивая девушка!	хоть и не умная, но очень красивая девушка	0.999340832233429	ru	False	0.9739	True	0.9955
12079	вас там чем ебланов опыляют ?	вас там чем опыляют	0.9599030613899232	ru	False	0.9739	True	0.9682
2892	однако северную корею как раз пиндосы взять и не смогли)))	Однако северную корею как раз американцы взять и не смогли	0.9712679386138916	ru	False	0.9739	True	0.9367
16605	аху... на чем мусора ездят	Вот это да! На чём полицейские ездят.	0.9993071556091307	ru	False	0.9735	True	0.9777
16524	долбохозяйка чем народ кормить собирается. умные люди учатся на чужих ошибках, а долбоебы на своих....	Хозяйка чем народ кормить собирается. Умные люди учатся на чужих ошибках. А кто-то на своих	0.999225378036499	ru	False	0.9735	True	0.967
1749	жопу надо драть ремнем таким чтоб сесть не могли долго	Таких надо учить поступать правильно	0.9653595685958862	ru	False	0.9727	True	0.9999
8103	мари дюбуа амадеус аугуст француженка немец европейцы о х реалий охуевают от нынешних политических	мари дюбуа амадеус аугуст француженка немец европейцы о х реалий ошарашены от нынешних политических	0.9971036314964294	ru	False	0.9727	True	0.9767
8910	завали ебало , пока тебе не перепало. это у нас китайцы всё пиздили и за своё выдавали. самые хитрожопые.	Пожалуйста помолчи. Это у нас все китайцы заимствовали, плагиат	0.9732279777526855	ru	False	0.9727	True	0.9629
4127	слепят дешманское говнокитай а у фирмы свет мягкий неоновый на этом бампере висит целое состояние	слепят дешевые китайские вещи,а у фирмы свет мягкий неоновый на этом бампере висит целое состояние	0.9993379712104796	ru	False	0.9727	True	0.9367
6745	не к россии уебок к карлику и иже с ним....не к россии....	Не к России к карлику и иже с ним.... Не к России....	0.9709991216659546	ru	False	0.9727	True	0.9334
5271	с наркотой и алкоголем каждый день забудешь как себя зовут. дешёвый клоун.	с наркотой и алкоголем каждый день забудешь как себя зовут.	0.9993071556091307	ru	False	0.9682	True	0.9999
3626	а кто сказал что у меня жена узбечка тупая пизда	А кто сказал что у меня жена узбечка	0.999314546585083	ru	False	0.9682	True	0.9734
10211	пошел на хуй, чёрт. лишь бы пиздеть языком, а по делу не смог пояснить за слова.	По делу не смог пояснить за слова	0.9991955161094666	ru	False	0.9674	True	0.9963
7509	она ебанулась на старость лет	Она сошла с ума на старости лет.	0.8058899641036987	ru	False	0.9674	True	0.993
11769	люди ведут себя как безответственные дебилы	Люди ведут себя безответствнно	0.999327540397644	ru	False	0.9674	True	0.9684
16681	придурок. как он надоел уже. когда посадят за решетку. придурки все.	как он надоел уже. когда посадят за решетку. .	0.9993120431900024	ru	False	0.9674	True	0.9563
15105	какая нахуй блять забоа,деньги всё решают	Деньги сейчас решают больше, чем забота	0.999319076538086	ru	False	0.967	True	0.9918
14575	охуел что ли ? а ещё в погонах. 😡😡😡	С ума сошел что ли? а ещё в погонах.	0.999344527721405	ru	False	0.967	True	0.9895
12956	сука хочу в то время	хочу в то время	0.9170772433280944	ru	False	0.967	True	0.9682
6504	ты блядота не имеешь отношения к ней никакого (ch) факт :-d	не имеешь отношения к ней никакого	0.9993051290512084	ru	False	0.967	True	0.9679
17523	долбоеб сказочные зачем его только выпустили ееsих	Странный человек. Зачем его только выпустили	0.9989922642707824	ru	False	0.967	True	0.9506
17585	да блядь. и получился кот.	да. и получился кот.	0.9992138147354126	ru	False	0.9666	True	0.9166
11438	стручковый хера ты фотки с нэта сюда скидуешь, хочешь чтобы я тебя как кузьмина опустила и изгнала с групп.	Ты зачем сюда фотографии с интернета скидваешь? Хочешь чтобы я тебя изгнала из группы?	0.999316930770874	ru	False	0.9646	True	0.9777
18310	Духу не хватает им в лицо сказать? Только в интернете оскорблять их готов? Тогда ты трусливое быдло.	Смелости не хватает им в лицо сказать? Только в интернете оскорблять их готов? Тогда ты очень труслив.	0.9989998936653136	ru	False	0.9646	True	0.9777
17480	надо этих сук потом судить народным судом	надо их судить народным судом	0.9993191957473756	ru	False	0.9646	True	0.9629
6923	иза таких уродов люди гибнут на дорогах	иза таких  люди гибнут на дорогах	0.9992921352386476	ru	False	0.9644	True	0.9777
19251	Та иди нахуй, очеидно что ты твердолобый жЫрняга	Та иди отсюда, очевидно что ты упрямец	0.9993163347244264	ru	False	0.9638	True	0.9988
15829	господи сколько можно врать! продажные свиньи	Сколько можно обманыаать!	0.9964613318443298	ru	False	0.9638	True	0.9935
14725	ну и хуйня дешевая.лучше блять с детьми мульт смотреть лунтика)))	Ну и ерунда. Лучше с детьми лунтика смотреть	0.999340832233429	ru	False	0.9638	True	0.9624
18127	к сожалению, это смешно. когда тебя не касается. но... жить с лингвофриками — жопа!	к сожалению, это смешно. когда тебя не касается. но... жить с лингвофриками — трудно!	0.9993168115615844	ru	False	0.9627	True	0.9537
18893	А как же глянуть звонок, если стрима нет? Извините, я дурачок	А как же посмотреть звонок, если нет прямого эфира? Извините. Я не понял	0.98296320438385	ru	False	0.9605	True	0.996
9310	мляяя..фомин..ты издесь умничаешь,чайка помойная...сука..неужели ты думаешь что уже непопробовали через друзей знвкомых?,	Фомин,ты здесь умничаешь....неужели ты думаешь,что уже не попробовали через друзей,знакомых?	0.999270498752594	ru	False	0.9605	True	0.9618
18908	И сразу же заорал с этого РАБотника.	И сразу же заорал с этого работника	0.97606760263443	ru	False	0.9594	True	0.9964
20611	Сцуко, сидел высматривал где же там Тесла, а оно вон как...	Сидел высматривал где же там Тесла , а оно вон как…	0.9993128776550292	ru	False	0.9578	True	0.9741
9533	сталин выделил бы кладбище тем кому эти деньги пошли в карман уроды	Сталин бы наказал всех их	0.9993051290512084	ru	False	0.9578	True	0.9403
3001	ещё на одного пидораса в россии меньше станет...	Ещё на одного негодяя в России меньше станет…	0.9990431666374208	ru	False	0.9574	True	0.9741
11993	заваои ебало - человек с голосом пидараса :d	Вам лучше помолчать.	0.9992693066596984	ru	False	0.9548	True	0.9815
20901	Хлыщ ты ТС. И .... Расходимся парни, нас опять наебали.	Нас снова обманули	0.9844099283218384	ru	False	0.9548	True	0.947
19720	Сейчас эти чмони популярнее всего двача. Кто слушает литл биг и хлеб, того я маму ебал	Сейчас они популярнее всего двача.Кто слушает литл биг и хлеб,того я не понимаю	0.920523762702942	ru	False	0.9521	True	0.996
7282	я б его так связанного за одно место сдавила со всей силы также , ещё и скалится,падла !!!	я б его так связанного за одно место сдавила со всей силы также, ещё и скалится !!!	0.8537620902061462	ru	False	0.9521	True	0.9936
5244	выгнать и больше чтоб не появлялась в стране мразь	уезжай из нашей страны и больше не приезжай	0.999319314956665	ru	False	0.9521	True	0.9924
9944	какая же ты блять удасм красивая еvvасн ги	Какая же ты красивая	0.9993376135826112	ru	False	0.9521	True	0.9767
8893	этому долбаебу так и надо до игрался придурок	Этот человек получил по заслугам	0.969974935054779	ru	False	0.9521	True	0.9734
16687	охуевшие свиноты.совсем совестью не страдают	У этих людей совсем нет совести	0.9992039799690248	ru	False	0.9521	True	0.9683
8178	охуевшие селезни. и вот таким бог даёт детей, это он погорячился. 🤔🤔🤔	и вот такие безответственные люди заводят детей	0.9993070363998412	ru	False	0.9521	True	0.96
21262	Был о якутах лучшего мнение, а оказалось это какие-то дикие чурки. Возможно, тюрская кровь культура играет свою роль. Буряты якуты.	Был о якутах лучшего мнения. Возможно, тюрская кровь культура играет свою роль. Буряты якуты.	0.8804139494895935	ru	False	0.9521	True	0.9218
19123	Чмони, чмохи и просто пидоры, я вам в очередной раз напоминаю, что чмоэстро проиграл суд первой инстанции Олеже Ссаколову.	я вам в очередной раз напоминаю, что он проиграл суд первой инстанции Олеже Ссаколову	0.9993199110031128	ru	False	0.9519	True	0.9865
21262	Был о якутах лучшего мнение, а оказалось это какие-то дикие чурки. Возможно, тюрская кровь культура играет свою роль. Буряты якуты.	Был о якутах лучшего мнение, а оказалось это какие-то странные. Возможно, тюрская кровь культура играет свою роль. Буряты якуты.	0.8804139494895935	ru	False	0.9511	True	0.9862
3606	пациент ебанутый????? забавно? а вообще зачем нам к вам ходить!!!????????	Пациент не в себе? Забавно? а вообще зачем нам к вам ходить!!!????????	0.8421024084091187	ru	False	0.9511	True	0.9682
17001	а пидорасам в думе насрать на все на это	В думе игнорируют эту ситуацию	0.9866839051246644	ru	False	0.9422	True	0.9723
20457	Самое то, после таких водятлов машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	Самое то, после таких неаккуратных водителей машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	0.9993131160736084	ru	False	0.937	True	0.9487
3528	лучше победи своих фашистов, тебя убивающих, усраина	Лучше победи своих националистов, Украина	0.995628833770752	ru	False	0.9341	True	0.9815
21153	Да, Герой России полковник Чепига лично клятым пендосам в штаны насрал.	Герой России полковник Чепига выступал против США	0.9709605574607848	ru	False	0.9333	True	0.9983
16907	вы что ебнутые на всю голову???	Вы что с ума сошли?	0.9993348717689514	ru	False	0.9333	True	0.9961
8414	слышь, озабоченный,ты бы ебальник свой закрыл, и остался при своём мнении, молча	Слышишь, ты бы остался при своём мнении молча	0.9978795051574708	ru	False	0.9333	True	0.9922
19054	Пидарашка нашла чем хвастаться, российской архитектурой. ЛОЛ.	нашла чем хвастаться, российской архитектурой. ЛОЛ	0.9993392825126648	ru	False	0.9333	True	0.9904
14923	мразь ,как вас таких земля носит ублюдков.	как вас таких земля носит	0.9993104934692384	ru	False	0.9333	True	0.9844
13150	леня снимай команду, будь мужиком, сказал - сделал!!! на хуй это блядство.	леня снимай команду, будь мужиком, сказал - сделал	0.988666534423828	ru	False	0.9317	True	0.9293
11596	ну какие же сволочи жестокие!!!! пусть и вас также выкинут и предадут.....	ну какие же люди жестокие. пусть и с вами также поступят	0.9942651391029358	ru	False	0.9298	True	0.9741
17157	анука, путинская жополизка, похвастайся своей пенсией!!!! не надоело просрочкой питаться, чтоб не здохнуть от голода?!?!?!	Будьте так любезны, укажите размер вашей пенсии. Есть подозрения что вы питаетесь ппосроченными продуктами.	0.9993396401405334	ru	False	0.9265	True	0.9955
918	вот старый гаденыш ! с чего это они со своей земли уйти должны ?	вот старый  ! с чего это они со своей земли уйти должны ?	0.9993428587913512	ru	False	0.9242	True	0.9862
18769	И самое смешное что едет на бричке дешманской с дырой в кармане. Просто как? Я думаю что там дикий перепой	И самое смешное, что едет на дешёвом транспорте с дырой в кармане. Просто как? Я думаю, что там дикая передозировка алкоголем	0.9993232488632202	ru	False	0.923	True	0.9981
14261	че ссышь револиции падла и правильно боишся в кустах сука не спрячешься	Боишься революции и правильно боишься в кустах не спрячешься	0.9993218183517456	ru	False	0.923	True	0.9952
4789	мало их в войсках чмырили и пиздили.	Мало их обижали в армии	0.9738804697990416	ru	False	0.923	True	0.9952
